<<<<<<< HEAD
https://groupon.com/coupons/stores,200,false,,2015-05-07 15:15:26 -0500
https://groupon.com/coupons/stores,200,false,7a40998b-57c3-4938-82cb-41488b13365d,2015-05-07 15:15:28 -0500
https://groupon.com/coupons/stores/azor.com,200,false,8c856057-0d59-471b-ad70-5c48f8077721,2015-05-07 15:15:29 -0500
https://groupon.com/coupons/stores/vytorin.com,200,false,f0010197-8bf5-401b-9311-22c29689a3e8,2015-05-07 15:15:29 -0500
https://groupon.com/coupons/stores/pataday.com,200,false,da079247-7300-48b2-aca2-6b3b8ed8d440,2015-05-07 15:15:30 -0500
https://groupon.com/coupons/stores/travatan-z,200,false,8dadbf12-9cf5-46b0-a0af-69648d4e621d,2015-05-07 15:15:30 -0500
https://groupon.com/coupons/stores/pristiq.com,200,false,ffd66534-12c7-498a-bc9b-ae67ff5785f4,2015-05-07 15:15:31 -0500
https://groupon.com/coupons/stores/toprol-xl.com,200,false,8f636726-edec-4efd-bf7e-99c03f569edb,2015-05-07 15:15:31 -0500
https://groupon.com/coupons/stores/combivent.com,200,false,84166407-14f2-445f-8539-bc969e530554,2015-05-07 15:15:32 -0500
https://groupon.com/coupons/stores/janumetxr.com,200,false,913b9d24-b743-4897-b3ba-75b06e1162a4,2015-05-07 15:15:32 -0500
https://groupon.com/coupons/stores/lotemax.com,200,false,d5b5ab63-bd52-44d0-8123-391ee9896e95,2015-05-07 15:15:33 -0500
https://groupon.com/coupons/stores/latuda.com,200,false,b0c10a18-f046-4048-8895-66a211516e11,2015-05-07 15:15:33 -0500
https://groupon.com/coupons/stores/norvir.com,200,false,2f1ec9be-8956-4dda-87b2-aa14a60c4cec,2015-05-07 15:15:34 -0500
https://groupon.com/coupons/stores/azaleasf.com,200,false,3456c6fc-fefa-4e4c-96b7-89ec2cacdc8d,2015-05-07 15:15:35 -0500
https://groupon.com/coupons/stores/orvis.com,200,false,3a02c218-3f96-4ea6-bad0-ff3d26ed218e,2015-05-07 15:15:35 -0500
https://groupon.com/coupons/stores/brooksbrothers.com,200,false,d0a69750-f921-473b-90e3-6c11dec701bf,2015-05-07 15:15:36 -0500
https://groupon.com/coupons/stores/underarmour.com,200,false,fd503bca-457a-40a5-bc56-8036aefbff55,2015-05-07 15:15:37 -0500
https://groupon.com/coupons/stores/karmaloop.com,200,false,28623dc3-6181-4dae-be9a-16d47cc59045,2015-05-07 15:15:38 -0500
https://groupon.com/coupons/stores/coldwatercreek.com,200,false,f88e740f-9f8a-4252-af5d-027ae94cc149,2015-05-07 15:15:39 -0500
https://groupon.com/coupons/stores/dillards,200,false,ec8b3e22-9fa3-4253-8bfa-f487901392a2,2015-05-07 15:15:40 -0500
https://groupon.com/coupons/stores/ruelala.com,200,false,e22eb337-579e-4422-b93d-1c547b14be23,2015-05-07 15:15:41 -0500
https://groupon.com/coupons/stores/yoox.com,200,false,b4feccf5-d0b1-4fc0-bf90-e37a96c1cfe5,2015-05-07 15:15:42 -0500
https://groupon.com/coupons/stores/jcrew.com,200,false,a1eedbd0-cc55-42b7-a3e7-a38c84df5d70,2015-05-07 15:15:43 -0500
https://groupon.com/coupons/stores/lordandtaylor.com,200,false,d19506b8-81b6-41d3-8f97-640e57a1407e,2015-05-07 15:15:44 -0500
https://groupon.com/coupons/stores/fanatics.com,200,false,c8a7e58a-2ae2-43e3-a917-3b1207c03f95,2015-05-07 15:15:44 -0500
https://groupon.com/coupons/stores/axislayer.com,200,false,e5fd5bd3-ca95-40d6-af5e-5f07a90bdf17,2015-05-07 15:15:45 -0500
https://groupon.com/coupons/stores/domain.com,200,false,53558391-7072-4cee-97da-35c860c7ec1d,2015-05-07 15:15:45 -0500
https://groupon.com/coupons/stores/1and1.ca,200,false,b9b0b0b0-6398-4777-89b3-960d17f76c83,2015-05-07 15:15:46 -0500
https://groupon.com/coupons/stores/smallbusiness.yahoo.com,200,false,e97fd7d8-ffc1-4257-be20-c60d5197562d,2015-05-07 15:15:47 -0500
